"Date","Metric","CFS","Sevenday","DOY","Year"
1997-03-05,"Outflow",60947,58836.4285714286,64,1997
1997-03-05,"Project Exports",4361,5276.42857142857,64,1997
1997-03-05,"San Joaquin Flow",26300,25485.7142857143,64,1997
1997-03-06,"Outflow",55345,54284.8571428571,65,1997
1997-03-06,"Project Exports",4396,5685.14285714286,65,1997
1997-03-06,"San Joaquin Flow",24300,23842.8571428571,65,1997
1997-03-07,"Outflow",48061,49859.4285714286,66,1997
1997-03-07,"Project Exports",6765,5850.42857142857,66,1997
1997-03-07,"San Joaquin Flow",22000,22171.4285714286,66,1997
1997-03-08,"Outflow",42928,45508.2857142857,67,1997
1997-03-08,"Project Exports",7261,6326.28571428571,67,1997
1997-03-08,"San Joaquin Flow",20000,20442.8571428571,67,1997
1997-03-09,"Outflow",38970,41298.4285714286,68,1997
1997-03-09,"Project Exports",7599,6747.57142857143,68,1997
1997-03-09,"San Joaquin Flow",18400,18614.2857142857,68,1997
1997-03-10,"Outflow",37635,37456,69,1997
1997-03-10,"Project Exports",6674,7260.42857142857,69,1997
1997-03-10,"San Joaquin Flow",16800,16814.2857142857,69,1997
1997-03-11,"Outflow",34672,34364,70,1997
1997-03-11,"Project Exports",7228,7451.85714285714,70,1997
1997-03-11,"San Joaquin Flow",15300,15128.5714285714,70,1997
1997-03-12,"Outflow",31478,31653.8571428571,71,1997
1997-03-12,"Project Exports",7310,7596.85714285714,71,1997
1997-03-12,"San Joaquin Flow",13500,13581.4285714286,71,1997
1997-03-13,"Outflow",28448,29384.8571428571,72,1997
1997-03-13,"Project Exports",7986,7658.28571428571,72,1997
1997-03-13,"San Joaquin Flow",11700,12155.7142857143,72,1997
1997-03-14,"Outflow",26417,27403.5714285714,73,1997
1997-03-14,"Project Exports",8105,7759.71428571429,73,1997
1997-03-14,"San Joaquin Flow",10200,10905.7142857143,73,1997
1997-03-15,"Outflow",23957,25822.4285714286,74,1997
1997-03-15,"Project Exports",8276,7920.71428571429,74,1997
1997-03-15,"San Joaquin Flow",9170,9825.71428571429,74,1997
1997-03-16,"Outflow",23087,25032,75,1997
1997-03-16,"Project Exports",8029,8055,75,1997
1997-03-16,"San Joaquin Flow",8420,8952.85714285714,75,1997
1997-03-17,"Outflow",23766,24737.4285714286,76,1997
1997-03-17,"Project Exports",7384,8021,76,1997
1997-03-17,"San Joaquin Flow",8050,8281.42857142857,76,1997
1997-03-18,"Outflow",23604,24443.8571428571,77,1997
1997-03-18,"Project Exports",8355,7956.28571428571,77,1997
1997-03-18,"San Joaquin Flow",7740,7801.42857142857,77,1997
1997-03-19,"Outflow",25945,24395.5714285714,78,1997
1997-03-19,"Project Exports",8250,7833,78,1997
1997-03-19,"San Joaquin Flow",7390,7432.85714285714,78,1997
1997-03-20,"Outflow",26386,24190.4285714286,79,1997
1997-03-20,"Project Exports",7748,7835.57142857143,79,1997
1997-03-20,"San Joaquin Flow",7000,7145.71428571429,79,1997
1997-03-21,"Outflow",24362,23905.2857142857,80,1997
1997-03-21,"Project Exports",7652,7860.14285714286,80,1997
1997-03-21,"San Joaquin Flow",6840,6872.85714285714,80,1997
1997-03-22,"Outflow",23619,23603,81,1997
1997-03-22,"Project Exports",7413,7662.28571428571,81,1997
1997-03-22,"San Joaquin Flow",6590,6587.14285714286,81,1997
1997-03-23,"Outflow",21651,22901.1428571429,82,1997
1997-03-23,"Project Exports",8047,7413.28571428571,82,1997
1997-03-23,"San Joaquin Flow",6410,6304.28571428571,82,1997
1997-03-24,"Outflow",21770,22066.2857142857,83,1997
1997-03-24,"Project Exports",7556,7273.14285714286,83,1997
1997-03-24,"San Joaquin Flow",6140,6021.42857142857,83,1997
1997-03-25,"Outflow",21488,21386.5714285714,84,1997
1997-03-25,"Project Exports",6970,7288.85714285714,84,1997
1997-03-25,"San Joaquin Flow",5740,5727.14285714286,84,1997
1997-03-26,"Outflow",21032,20552.8571428571,85,1997
1997-03-26,"Project Exports",6507,7366.28571428571,85,1997
1997-03-26,"San Joaquin Flow",5410,5441.42857142857,85,1997
1997-03-27,"Outflow",20542,19444.7142857143,86,1997
1997-03-27,"Project Exports",6767,7667.28571428571,86,1997
1997-03-27,"San Joaquin Flow",5020,5181.42857142857,86,1997
1997-03-28,"Outflow",19604,18608.7142857143,87,1997
1997-03-28,"Project Exports",7762,7745.42857142857,87,1997
1997-03-28,"San Joaquin Flow",4780,4960,87,1997
1997-03-29,"Outflow",17783,17975.1428571429,88,1997
1997-03-29,"Project Exports",7955,7644.42857142857,88,1997
1997-03-29,"San Joaquin Flow",4590,4750,88,1997
1997-03-30,"Outflow",13894,17297.8571428571,89,1997
1997-03-30,"Project Exports",10154,7623.85714285714,89,1997
1997-03-30,"San Joaquin Flow",4590,4550,89,1997
1997-03-31,"Outflow",15918,16570.8571428571,90,1997
1997-03-31,"Project Exports",8103,7632.28571428571,90,1997
1997-03-31,"San Joaquin Flow",4590,4401.42857142857,90,1997
1997-04-01,"Outflow",17053,15978.2857142857,91,1997
1997-04-01,"Project Exports",6263,7388.42857142857,91,1997
1997-04-01,"San Joaquin Flow",4270,4265.71428571429,91,1997
1997-04-02,"Outflow",16291,15303.4285714286,92,1997
1997-04-02,"Project Exports",6363,7330.28571428571,92,1997
1997-04-02,"San Joaquin Flow",4010,4144.28571428571,92,1997
1997-04-03,"Outflow",15453,14843.1428571429,93,1997
1997-04-03,"Project Exports",6826,7115,93,1997
1997-04-03,"San Joaquin Flow",3980,4012.85714285714,93,1997
1997-04-04,"Outflow",15456,14144.1428571429,94,1997
1997-04-04,"Project Exports",6055,7084,94,1997
1997-04-04,"San Joaquin Flow",3830,3864.28571428571,94,1997
1997-04-05,"Outflow",13059,13158.4285714286,95,1997
1997-04-05,"Project Exports",7548,7237,95,1997
1997-04-05,"San Joaquin Flow",3740,3741.42857142857,95,1997
1997-04-06,"Outflow",10672,12178.1428571429,96,1997
1997-04-06,"Project Exports",8647,7453.14285714286,96,1997
1997-04-06,"San Joaquin Flow",3670,3645.71428571429,96,1997
1997-04-07,"Outflow",11025,11278.8571428571,97,1997
1997-04-07,"Project Exports",7886,7557.28571428571,97,1997
1997-04-07,"San Joaquin Flow",3550,3547.14285714286,97,1997
1997-04-08,"Outflow",10153,10548.8571428571,98,1997
1997-04-08,"Project Exports",7334,7636.57142857143,98,1997
1997-04-08,"San Joaquin Flow",3410,3475.71428571429,98,1997
1997-04-09,"Outflow",9429,9893.85714285714,99,1997
1997-04-09,"Project Exports",7876,7731.14285714286,99,1997
1997-04-09,"San Joaquin Flow",3340,3411.42857142857,99,1997
1997-04-10,"Outflow",9158,9608.85714285714,100,1997
1997-04-10,"Project Exports",7555,7589.14285714286,100,1997
1997-04-10,"San Joaquin Flow",3290,3351.42857142857,100,1997
1997-04-11,"Outflow",10346,9405.71428571429,101,1997
1997-04-11,"Project Exports",6610,7399.14285714286,101,1997
1997-04-11,"San Joaquin Flow",3330,3345.71428571429,101,1997
1997-04-12,"Outflow",8474,9889.14285714286,102,1997
1997-04-12,"Project Exports",8210,6693.42857142857,102,1997
1997-04-12,"San Joaquin Flow",3290,3404.28571428571,102,1997
1997-04-13,"Outflow",8677,10401.1428571429,103,1997
1997-04-13,"Project Exports",7653,5934.42857142857,103,1997
1997-04-13,"San Joaquin Flow",3250,3500,103,1997
1997-04-14,"Outflow",9603,11038.8571428571,104,1997
1997-04-14,"Project Exports",6556,5223.57142857143,104,1997
1997-04-14,"San Joaquin Flow",3510,3744.28571428571,104,1997
1997-04-15,"Outflow",13537,11539.2857142857,105,1997
1997-04-15,"Project Exports",2394,4645.14285714286,105,1997
1997-04-15,"San Joaquin Flow",3820,4067.14285714286,105,1997
1997-04-16,"Outflow",13013,12696.4285714286,106,1997
1997-04-16,"Project Exports",2563,3837.71428571429,106,1997
1997-04-16,"San Joaquin Flow",4010,4452.85714285714,106,1997
1997-04-17,"Outflow",13622,13982.1428571429,107,1997
1997-04-17,"Project Exports",2579,3113.85714285714,107,1997
1997-04-17,"San Joaquin Flow",5000,4842.85714285714,107,1997
1997-04-18,"Outflow",13849,15344.5714285714,108,1997
1997-04-18,"Project Exports",2561,2546.85714285714,108,1997
1997-04-18,"San Joaquin Flow",5590,5188.57142857143,108,1997
1997-04-19,"Outflow",16574,16392,109,1997
1997-04-19,"Project Exports",2558,2572.14285714286,109,1997
1997-04-19,"San Joaquin Flow",5990,5470,109,1997
1997-04-20,"Outflow",17677,17584.2857142857,110,1997
1997-04-20,"Project Exports",2586,2572.42857142857,110,1997
1997-04-20,"San Joaquin Flow",5980,5765.71428571429,110,1997
1997-04-21,"Outflow",19140,18439.8571428571,111,1997
1997-04-21,"Project Exports",2587,2569.71428571429,111,1997
1997-04-21,"San Joaquin Flow",5930,5958.57142857143,111,1997
1997-04-22,"Outflow",20869,18978.1428571429,112,1997
1997-04-22,"Project Exports",2571,2573.28571428571,112,1997
1997-04-22,"San Joaquin Flow",5790,6054.28571428571,112,1997
1997-04-23,"Outflow",21359,19054,113,1997
1997-04-23,"Project Exports",2565,2561,113,1997
1997-04-23,"San Joaquin Flow",6080,6077.14285714286,113,1997
1997-04-24,"Outflow",19611,18718,114,1997
1997-04-24,"Project Exports",2560,2562.28571428571,114,1997
1997-04-24,"San Joaquin Flow",6350,6100,114,1997
1997-04-25,"Outflow",17617,18022.1428571429,115,1997
1997-04-25,"Project Exports",2586,2554.42857142857,115,1997
1997-04-25,"San Joaquin Flow",6260,6132.85714285714,115,1997
1997-04-26,"Outflow",17105,17067.5714285714,116,1997
1997-04-26,"Project Exports",2472,2564.28571428571,116,1997
1997-04-26,"San Joaquin Flow",6150,6178.57142857143,116,1997
1997-04-27,"Outflow",15325,15985.2857142857,117,1997
1997-04-27,"Project Exports",2595,2557.14285714286,117,1997
1997-04-27,"San Joaquin Flow",6140,6170,117,1997
1997-04-28,"Outflow",14269,15202.2857142857,118,1997
1997-04-28,"Project Exports",2532,2559.71428571429,118,1997
1997-04-28,"San Joaquin Flow",6160,6111.42857142857,118,1997
1997-04-29,"Outflow",14187,14600.2857142857,119,1997
1997-04-29,"Project Exports",2640,2562.85714285714,119,1997
1997-04-29,"San Joaquin Flow",6110,6042.85714285714,119,1997
1997-04-30,"Outflow",13783,14020.8571428571,120,1997
1997-04-30,"Project Exports",2515,2578.42857142857,120,1997
1997-04-30,"San Joaquin Flow",6020,5968.57142857143,120,1997
1997-05-01,"Outflow",14130,13671.5714285714,121,1997
1997-05-01,"Project Exports",2578,2570.42857142857,121,1997
1997-05-01,"San Joaquin Flow",5940,5882.85714285714,121,1997
1997-05-02,"Outflow",13403,13500.4285714286,122,1997
1997-05-02,"Project Exports",2608,2580.28571428571,122,1997
1997-05-02,"San Joaquin Flow",5780,5850,122,1997
1997-05-03,"Outflow",13049,13332.7142857143,123,1997
1997-05-03,"Project Exports",2581,2582.71428571429,123,1997
1997-05-03,"San Joaquin Flow",5630,5850,123,1997
1997-05-04,"Outflow",12880,13116.2857142857,124,1997
1997-05-04,"Project Exports",2539,2604.85714285714,124,1997
1997-05-04,"San Joaquin Flow",5540,5845.71428571429,124,1997
1997-05-05,"Outflow",13071,12845.5714285714,125,1997
1997-05-05,"Project Exports",2601,2641.42857142857,125,1997
1997-05-05,"San Joaquin Flow",5930,5854.28571428571,125,1997
1997-05-06,"Outflow",13013,12718.7142857143,126,1997
1997-05-06,"Project Exports",2657,2633,126,1997
1997-05-06,"San Joaquin Flow",6110,5877.14285714286,126,1997
1997-05-07,"Outflow",12268,12602.1428571429,127,1997
1997-05-07,"Project Exports",2670,2651.28571428571,127,1997
1997-05-07,"San Joaquin Flow",5990,5928.57142857143,127,1997
1997-05-08,"Outflow",12235,12580.4285714286,128,1997
1997-05-08,"Project Exports",2834,2671.14285714286,128,1997
1997-05-08,"San Joaquin Flow",6000,6030,128,1997
1997-05-09,"Outflow",12515,12543,129,1997
1997-05-09,"Project Exports",2549,2686.71428571429,129,1997
1997-05-09,"San Joaquin Flow",5940,6074.28571428571,129,1997
1997-05-10,"Outflow",12233,12513.7142857143,130,1997
1997-05-10,"Project Exports",2709,2698.28571428571,130,1997
1997-05-10,"San Joaquin Flow",5990,6038.57142857143,130,1997
1997-05-11,"Outflow",12728,12809.5714285714,131,1997
1997-05-11,"Project Exports",2678,2683,131,1997
1997-05-11,"San Joaquin Flow",6250,5994.28571428571,131,1997
1997-05-12,"Outflow",12809,13037.2857142857,132,1997
1997-05-12,"Project Exports",2710,2649.14285714286,132,1997
1997-05-12,"San Joaquin Flow",6240,5890,132,1997
1997-05-13,"Outflow",12808,13150.5714285714,133,1997
1997-05-13,"Project Exports",2738,2662,133,1997
1997-05-13,"San Joaquin Flow",5860,5735.71428571429,133,1997
1997-05-14,"Outflow",14339,13194.1428571429,134,1997
1997-05-14,"Project Exports",2563,2631.28571428571,134,1997
1997-05-14,"San Joaquin Flow",5680,5510,134,1997
1997-05-15,"Outflow",13829,12683.1428571429,135,1997
1997-05-15,"Project Exports",2597,2757.57142857143,135,1997
1997-05-15,"San Joaquin Flow",5270,5205.71428571429,135,1997
1997-05-16,"Outflow",13308,12530.7142857143,136,1997
1997-05-16,"Project Exports",2639,2540.71428571429,136,1997
1997-05-16,"San Joaquin Flow",4860,4882.85714285714,136,1997
1997-05-17,"Outflow",12538,12401.8571428571,137,1997
1997-05-17,"Project Exports",2494,2300.71428571429,137,1997
1997-05-17,"San Joaquin Flow",4410,4590,137,1997
1997-05-18,"Outflow",9151,12088.8571428571,138,1997
1997-05-18,"Project Exports",3562,2096.28571428571,138,1997
1997-05-18,"San Joaquin Flow",4120,4301.42857142857,138,1997
1997-05-19,"Outflow",11742,11800.4285714286,139,1997
1997-05-19,"Project Exports",1192,2004.85714285714,139,1997
1997-05-19,"San Joaquin Flow",3980,4068.57142857143,139,1997
1997-05-20,"Outflow",11906,11787.4285714286,140,1997
1997-05-20,"Project Exports",1058,1898.42857142857,140,1997
1997-05-20,"San Joaquin Flow",3810,3901.42857142857,140,1997
1997-05-21,"Outflow",12148,12094,141,1997
1997-05-21,"Project Exports",1132,1879.14285714286,141,1997
1997-05-21,"San Joaquin Flow",3660,3812.85714285714,141,1997
1997-05-22,"Outflow",11810,12594.2857142857,142,1997
1997-05-22,"Project Exports",1957,2099.28571428571,142,1997
1997-05-22,"San Joaquin Flow",3640,3740,142,1997
1997-05-23,"Outflow",13217,12730.5714285714,143,1997
1997-05-23,"Project Exports",1894,2803.71428571429,143,1997
1997-05-23,"San Joaquin Flow",3690,3684.28571428571,143,1997
1997-05-24,"Outflow",14684,12769.4285714286,144,1997
1997-05-24,"Project Exports",2359,3634.71428571429,144,1997
1997-05-24,"San Joaquin Flow",3790,3631.42857142857,144,1997
1997-05-25,"Outflow",12653,12674.2857142857,145,1997
1997-05-25,"Project Exports",5103,4501.28571428571,145,1997
1997-05-25,"San Joaquin Flow",3610,3585.71428571429,145,1997
1997-05-26,"Outflow",12696,12398.2857142857,146,1997
1997-05-26,"Project Exports",6123,5264,146,1997
1997-05-26,"San Joaquin Flow",3590,3555.71428571429,146,1997
1997-05-27,"Outflow",12178,11820.4285714286,147,1997
1997-05-27,"Project Exports",6875,6033.57142857143,147,1997
1997-05-27,"San Joaquin Flow",3440,3518.57142857143,147,1997
1997-05-28,"Outflow",11482,11004,148,1997
1997-05-28,"Project Exports",7198,6703.28571428571,148,1997
1997-05-28,"San Joaquin Flow",3340,3460,148,1997
1997-05-29,"Outflow",9878,10369.4285714286,149,1997
1997-05-29,"Project Exports",7296,6947.14285714286,149,1997
1997-05-29,"San Joaquin Flow",3430,3411.42857142857,149,1997
1997-05-30,"Outflow",9172,9676.14285714286,150,1997
1997-05-30,"Project Exports",7281,7022.85714285714,150,1997
1997-05-30,"San Joaquin Flow",3430,3354.28571428571,150,1997
1997-05-31,"Outflow",8969,9060.14285714286,151,1997
1997-05-31,"Project Exports",7047,6987.57142857143,151,1997
1997-05-31,"San Joaquin Flow",3380,3320,151,1997
1997-06-01,"Outflow",8211,8717.28571428571,152,1997
1997-06-01,"Project Exports",6810,6859,152,1997
1997-06-01,"San Joaquin Flow",3270,3304.28571428571,152,1997
1997-06-02,"Outflow",7843,8555,153,1997
1997-06-02,"Project Exports",6653,6772.71428571429,153,1997
1997-06-02,"San Joaquin Flow",3190,3281.42857142857,153,1997
1997-06-03,"Outflow",7866,8576.57142857143,154,1997
1997-06-03,"Project Exports",6628,6701.14285714286,154,1997
1997-06-03,"San Joaquin Flow",3200,3260,154,1997
1997-06-04,"Outflow",9082,8806,155,1997
1997-06-04,"Project Exports",6298,6502,155,1997
1997-06-04,"San Joaquin Flow",3230,3234.28571428571,155,1997
1997-06-05,"Outflow",8742,8992.28571428571,156,1997
1997-06-05,"Project Exports",6692,6344,156,1997
1997-06-05,"San Joaquin Flow",3270,3194.28571428571,156,1997
1997-06-06,"Outflow",9323,9103.57142857143,157,1997
1997-06-06,"Project Exports",6780,6212.14285714286,157,1997
1997-06-06,"San Joaquin Flow",3280,3155.71428571429,157,1997
1997-06-07,"Outflow",10575,9109.85714285714,158,1997
1997-06-07,"Project Exports",5653,6078.42857142857,158,1997
1997-06-07,"San Joaquin Flow",3200,3081.42857142857,158,1997
1997-06-08,"Outflow",9515,8947.28571428571,159,1997
1997-06-08,"Project Exports",5704,5987.14285714286,159,1997
1997-06-08,"San Joaquin Flow",2990,2978.57142857143,159,1997
1997-06-09,"Outflow",8622,8745.14285714286,160,1997
1997-06-09,"Project Exports",5730,5997.14285714286,160,1997
1997-06-09,"San Joaquin Flow",2920,2867.14285714286,160,1997
1997-06-10,"Outflow",7910,8576.28571428571,161,1997
1997-06-10,"Project Exports",5692,6032.42857142857,161,1997
1997-06-10,"San Joaquin Flow",2680,2752.85714285714,161,1997
1997-06-11,"Outflow",7944,8228.42857142857,162,1997
1997-06-11,"Project Exports",5659,6215.85714285714,162,1997
1997-06-11,"San Joaquin Flow",2510,2658.57142857143,162,1997
1997-06-12,"Outflow",7327,8051.14285714286,163,1997
1997-06-12,"Project Exports",6762,6501.71428571429,163,1997
1997-06-12,"San Joaquin Flow",2490,2612.85714285714,163,1997
1997-06-13,"Outflow",8141,8187.71428571429,164,1997
1997-06-13,"Project Exports",7027,6773.85714285714,164,1997
1997-06-13,"San Joaquin Flow",2480,2585.71428571429,164,1997
1997-06-14,"Outflow",8140,8368,165,1997
1997-06-14,"Project Exports",6937,7182.28571428571,165,1997
1997-06-14,"San Joaquin Flow",2540,2567.14285714286,165,1997
1997-06-15,"Outflow",8274,8501.57142857143,166,1997
1997-06-15,"Project Exports",7705,7677.42857142857,166,1997
1997-06-15,"San Joaquin Flow",2670,2564.28571428571,166,1997
1997-06-16,"Outflow",9578,8544.28571428571,167,1997
1997-06-16,"Project Exports",7635,8032.57142857143,167,1997
1997-06-16,"San Joaquin Flow",2730,2555.71428571429,167,1997
1997-06-17,"Outflow",9172,8450,168,1997
1997-06-17,"Project Exports",8551,8274.42857142857,168,1997
1997-06-17,"San Joaquin Flow",2550,2541.42857142857,168,1997
1997-06-18,"Outflow",8879,8311.85714285714,169,1997
1997-06-18,"Project Exports",9125,8481.85714285714,169,1997
1997-06-18,"San Joaquin Flow",2490,2514.28571428571,169,1997
1997-06-19,"Outflow",7626,8193.71428571429,170,1997
1997-06-19,"Project Exports",9248,8557,170,1997
1997-06-19,"San Joaquin Flow",2430,2477.14285714286,170,1997
1997-06-20,"Outflow",7481,7851.14285714286,171,1997
1997-06-20,"Project Exports",8720,8626.28571428571,171,1997
1997-06-20,"San Joaquin Flow",2380,2435.71428571429,171,1997
1997-06-21,"Outflow",7173,7498.71428571429,172,1997
1997-06-21,"Project Exports",8389,8551,172,1997
1997-06-21,"San Joaquin Flow",2350,2401.42857142857,172,1997
1997-06-22,"Outflow",7447,7284.14285714286,173,1997
1997-06-22,"Project Exports",8231,8393,173,1997
1997-06-22,"San Joaquin Flow",2410,2368.57142857143,173,1997
1997-06-23,"Outflow",7180,7319.42857142857,174,1997
1997-06-23,"Project Exports",8120,8243.57142857143,174,1997
1997-06-23,"San Joaquin Flow",2440,2334.28571428571,174,1997
1997-06-24,"Outflow",6705,7424.14285714286,175,1997
1997-06-24,"Project Exports",8024,8105.28571428571,175,1997
1997-06-24,"San Joaquin Flow",2310,2317.14285714286,175,1997
1997-06-25,"Outflow",7377,7568,176,1997
1997-06-25,"Project Exports",8019,8067.28571428571,176,1997
1997-06-25,"San Joaquin Flow",2260,2295.71428571429,176,1997
1997-06-26,"Outflow",7873,7773,177,1997
1997-06-26,"Project Exports",8202,8106.14285714286,177,1997
